Lab,Compound,Exp,Conc.,Rep,Viability,IL-18,Fold,Dunnett,Reason for,,,,,,
(no.),(no.),,(µg/ml),,(rel %),(pg/µg),increase,(s/ns),repeating,,,,,,
,,,,,,,,,,,,,,,
2,36,3,1000,3,11.453,0.370,0.948,,,,,,,,
2,36,3,1000,4,9.805,1.205,3.087,,,,,,,,
2,37,1,1.56,1,105.2144659,1.294,1.059,s,,,,,,,
2,37,1,1.56,2,106.980656,1.349,1.104,,,,,,,,
2,37,1,1.56,3,107.3170732,1.373,1.123,,,,,,,,
2,37,1,1.56,4,,1.277,1.045,,,,,,,,
2,37,1,3.125,1,106.0555088,1.132,0.926,,,,,,,,
2,37,1,3.125,2,103.784693,1.338,1.094,,,,,,,,
2,37,1,3.125,3,103.3641716,1.158,0.947,,,,,,,,
2,37,1,3.125,4,,1.293,1.058,,,,,,,,
2,37,1,6.25,1,110.3448276,1.348,1.103,,,,,,,,
2,37,1,6.25,2,113.6248949,1.323,1.083,,,,,,,,
2,37,1,6.25,3,110.4289319,1.448,1.185,,,,,,,,
2,37,1,6.25,4,,1.262,1.033,,,,,,,,
2,37,1,12.5,1,111.0176619,1.433,1.172,,,,,,,,
2,37,1,12.5,2,64.42388562,1.366,1.117,,,,,,,,
2,37,1,12.5,3,115.2228764,1.462,1.196,,,,,,,,
2,37,1,12.5,4,,1.454,1.190,,,,,,,,
2,37,2,1.56,1,106.2335583,1.244,1.093,ns,,,,,,,
2,37,2,1.56,2,106.6453163,1.229,1.079,,,,,,,,
2,37,2,1.56,3,108.7956079,1.266,1.112,,,,,,,,
2,37,2,1.56,4,106.6453163,1.307,1.148,,,,,,,,
2,37,2,3.125,1,103.946014,0.996,0.874,,,,,,,,
2,37,2,3.125,2,115.0634794,0.983,0.863,,,,,,,,
2,37,2,3.125,3,107.6060849,1.211,1.064,,,,,,,,
2,37,2,3.125,4,105.3642914,1.173,1.030,,,,,,,,
2,37,2,6.25,1,110.2138854,1.058,0.929,,,,,,,,
2,37,2,6.25,2,131.5795494,1.107,0.972,,,,,,,,
2,37,2,6.25,3,111.5406611,1.117,0.981,,,,,,,,
2,37,2,6.25,4,104.9067826,1.104,0.969,,,,,,,,
2,37,2,12.5,1,103.9002631,1.046,0.919,,,,,,,,
2,37,2,12.5,2,108.6583553,1.156,1.015,,,,,,,,
2,37,2,12.5,3,114.5144687,1.105,0.971,,,,,,,,
2,37,2,12.5,4,109.7106256,1.046,0.918,,,,,,,,
2,37,3,1.56,1,106.0916442,0.845,0.820,s,,,,,,,
2,37,3,1.56,2,96.17250674,0.966,0.938,,,,,,,,
2,37,3,1.56,3,76.76549865,1.074,1.042,,,,,,,,
2,37,3,1.56,4,,1.128,1.095,,,,,,,,
2,37,3,3.125,1,91.98305737,0.970,0.941,,,,,,,,
2,37,3,3.125,2,101.7173662,0.753,0.731,,,,,,,,
2,37,3,3.125,3,87.48556026,1.065,1.034,,,,,,,,
2,37,3,3.125,4,,0.975,0.946,,,,,,,,
2,37,3,6.25,1,94.2626107,1.254,1.217,,,,,,,,
2,37,3,6.25,2,92.10627647,1.276,1.239,,,,,,,,
2,37,3,6.25,3,86.62302657,1.330,1.291,,,,,,,,
2,37,3,6.25,4,,1.258,1.221,,,,,,,,
2,37,3,12.5,1,97.40469773,1.126,1.093,,,,,,,,
2,37,3,12.5,2,100.7316134,1.158,1.124,,,,,,,,
2,37,3,12.5,3,93.40007701,1.111,1.079,,,,,,,,
2,37,3,12.5,4,,1.182,1.147,,,,,,,,
2,38,1,25,1,106.338,3.496,0.938,s,,,,,,,
2,38,1,25,2,104.428,3.270,0.878,,,,,,,,
2,38,1,25,3,109.419,3.791,1.017,,,,,,,,
2,38,1,25,4,108.433,3.321,0.891,,,,,,,,
2,38,1,50,1,103.381,3.924,1.053,,,,,,,,
2,38,1,50,2,102.703,4.070,1.092,,,,,,,,
2,38,1,50,3,108.618,3.978,1.068,,,,,,,,
2,38,1,50,4,107.817,3.908,1.049,,,,,,,,
2,38,1,100,1,100.300,3.755,1.008,,,,,,,,
2,38,1,100,2,96.542,4.483,1.203,,,,,,,,
2,38,1,100,3,97.158,3.939,1.057,,,,,,,,
2,38,1,100,4,95.495,3.505,0.940,,,,,,,,
2,38,1,200,1,95.864,4.449,1.194,,,,,,,,
2,38,1,200,2,94.078,4.327,1.161,,,,,,,,
2,38,1,200,3,92.722,4.364,1.171,,,,,,,,
2,38,1,200,4,92.414,4.316,1.158,,,,,,,,
2,38,2,25,1,106.549,4.658,1.097,s,,,,,,,
2,38,2,25,2,97.565,4.198,0.988,,,,,,,,
2,38,2,25,3,78.233,4.285,1.009,,,,,,,,
2,38,2,25,4,95.394,4.489,1.057,,,,,,,,
2,38,2,50,1,94.486,4.757,1.120,,,,,,,,
2,38,2,50,2,105.893,4.136,0.974,,,,,,,,
2,38,2,50,3,97.716,4.628,1.090,,,,,,,,
2,38,2,50,4,95.394,4.596,1.082,,,,,,,,
2,38,2,100,1,85.300,4.474,1.053,,,,,,,,
2,38,2,100,2,79.748,4.407,1.037,,,,,,,,
2,38,2,100,3,92.467,4.583,1.079,,,,,,,,
2,38,2,100,4,85.804,4.645,1.094,,,,,,,,
2,38,2,200,1,84.391,4.726,1.113,,,,,,,,
2,38,2,200,2,82.978,4.755,1.119,,,,,,,,
2,38,2,200,3,86.612,4.521,1.064,,,,,,,,
2,38,2,200,4,84.795,5.136,1.209,,,,,,,,
2,38,3,25,1,103.623,3.052,1.127,ns,,,,,,,
2,38,3,25,2,102.663,2.778,1.025,,,,,,,,
2,38,3,25,3,104.283,2.458,0.907,,,,,,,,
2,38,3,25,4,94.502,2.566,0.947,,,,,,,,
2,38,3,50,1,110.163,3.253,1.201,,,,,,,,
2,38,3,50,2,111.603,3.217,1.188,,,,,,,,
2,38,3,50,3,109.563,3.456,1.276,,,,,,,,
2,38,3,50,4,103.623,3.031,1.119,,,,,,,,
2,38,3,100,1,103.023,3.258,1.203,,,,,,,,
2,38,3,100,2,104.283,2.913,1.075,,,,,,,,
2,38,3,100,3,101.463,2.797,1.032,,,,,,,,
2,38,3,100,4,113.043,2.933,1.083,,,,,,,,
2,38,3,200,1,86.942,3.176,1.172,,,,,,,,
2,38,3,200,2,84.242,3.000,1.107,,,,,,,,
2,38,3,200,3,84.242,2.698,0.996,,,,,,,,
2,38,3,200,4,84.242,2.529,0.934,,,,,,,,
2,38,4,25,1,102.614,3.431,1.066,,,,,,,,
2,38,4,25,2,101.664,3.107,0.965,,,,,,,,
2,38,4,25,3,103.268,2.757,0.857,,,,,,,,
2,38,4,25,4,93.583,2.838,0.882,,,,,,,,
2,38,4,50,1,109.091,2.194,0.682,,,,,,,,
2,38,4,50,2,110.517,2.043,0.635,,,,,,,,
2,38,4,50,3,108.497,2.310,0.718,,,,,,,,
2,38,4,50,4,102.614,2.087,0.649,,,,,,,,
2,38,4,100,1,102.020,2.185,0.679,,,,,,,,
2,38,4,100,2,103.268,2.518,0.782,,,,,,,,
2,38,4,100,3,100.475,2.976,0.925,,,,,,,,
2,38,4,100,4,111.943,2.639,0.820,,,,,,,,
2,38,4,200,1,86.096,1.869,0.581,,,,,,,,
2,38,4,200,2,83.422,2.233,0.694,,,,,,,,
2,38,4,200,3,83.422,2.588,0.804,,,,,,,,
2,38,4,200,4,83.422,2.658,0.826,,,,,,,,
2,39,1,37.5,1,91.85,2.898,1.023,s,,,,,,,
2,39,1,37.5,2,93.60,2.790,0.985,,,,,,,,
2,39,1,37.5,3,95.41,2.651,0.936,,,,,,,,
2,39,1,37.5,4,95.17,2.903,1.025,,,,,,,,
2,39,1,75,1,95.29,3.118,1.101,,,,,,,,
2,39,1,75,2,92.09,2.796,0.987,,,,,,,,
2,39,1,75,3,92.09,3.456,1.220,,,,,,,,
2,39,1,75,4,92.82,2.886,1.019,,,,,,,,
2,39,1,150,1,95.11,2.917,1.030,,,,,,,,
2,39,1,150,2,97.21,2.730,0.964,,,,,,,,
2,39,1,150,3,91.67,2.573,0.909,,,,,,,,
2,39,1,150,4,92.15,2.856,1.009,,,,,,,,
2,39,1,300,1,89.87,2.307,0.815,,,,,,,,
2,39,1,300,2,92.03,2.171,0.767,,,,,,,,
2,39,1,300,3,89.56,2.233,0.789,,,,,,,,
2,39,1,300,4,90.11,2.261,0.799,,,,,,,,
2,39,2,37.5,1,103.62,3.881,1.060,s,,,,,,,
2,39,2,37.5,2,101.96,3.597,0.982,,,,,,,,
2,39,2,37.5,3,101.35,3.352,0.915,,,,,,,,
2,39,2,37.5,4,102.40,2.863,0.782,,,,,,,,
2,39,2,75,1,103.10,4.079,1.114,,,,,,,,
2,39,2,75,2,105.46,3.275,0.894,,,,,,,,
2,39,2,75,3,98.81,4.149,1.133,,,,,,,,
2,39,2,75,4,100.65,3.707,1.012,,,,,,,,
2,39,2,150,1,97.32,2.999,0.819,,,,,,,,
2,39,2,150,2,96.79,3.325,0.908,,,,,,,,
2,39,2,150,3,98.98,2.839,0.775,,,,,,,,
2,39,2,150,4,103.18,3.445,0.941,,,,,,,,
2,39,2,300,1,100.73,2.549,0.696,,,,,,,,
2,39,2,300,2,99.33,2.671,0.729,,,,,,,,
2,39,2,300,3,95.74,2.852,0.779,,,,,,,,
2,39,2,300,4,97.58,2.704,0.738,,,,,,,,
2,39,3,37.5,1,127.35,9.533,1.535,ns,,,,,,,
2,39,3,37.5,2,92.28,7.855,1.265,,,,,,,,
2,39,3,37.5,3,98.95,8.817,1.419,,,,,,,,
2,39,3,37.5,4,98.71,10.242,1.649,,,,,,,,
2,39,3,75,1,145.42,8.824,1.421,,,,,,,,
2,39,3,75,2,121.34,6.566,1.057,,,,,,,,
2,39,3,75,3,108.38,9.265,1.492,,,,,,,,
2,39,3,75,4,121.59,13.890,2.236,,,,,,,,
2,39,3,150,1,103.03,9.748,1.569,,,,,,,,
2,39,3,150,2,116.00,8.384,1.350,,,,,,,,
2,39,3,150,3,83.94,7.366,1.186,,,,,,,,
2,39,3,150,4,113.78,7.200,1.159,,,,,,,,
2,39,3,300,1,123.87,6.131,0.987,,,,,,,,
2,39,3,300,2,118.34,6.891,1.109,,,,,,,,
2,39,3,300,3,102.43,5.203,0.838,,,,,,,,
2,39,3,300,4,106.33,5.130,0.826,,,,,,,,
2,39,4,37.5,1,104.86,3.365,1.152,ns,,,,,,,
2,39,4,37.5,2,106.24,3.185,1.091,,,,,,,,
2,39,4,37.5,3,102.26,2.594,0.889,,,,,,,,
2,39,4,37.5,4,104.02,2.751,0.942,,,,,,,,
2,39,4,75,1,106.01,3.709,1.270,,,,,,,,
2,39,4,75,2,101.11,3.013,1.032,,,,,,,,
2,39,4,75,3,100.50,3.604,1.235,,1,,,,,,
2,39,4,75,4,102.49,2.847,0.975,,,,,,,,
2,39,4,150,1,101.80,3.062,1.049,,,,,,,,
2,39,4,150,2,104.63,2.949,1.010,,,,,,,,
2,39,4,150,3,101.03,2.567,0.879,,,,,,,,
2,39,4,150,4,103.10,2.803,0.960,,,,,,,,
2,39,4,300,1,100.96,2.760,0.945,,,,,,,,
2,39,4,300,2,100.73,2.389,0.818,,,,,,,,
2,39,4,300,3,103.10,2.133,0.731,,,,,,,,
2,39,4,300,4,106.47,2.107,0.722,,,,,,,,
2,40,1,2.5,1,96.874,2.892,1.071,ns,,,,,,,
2,40,1,2.5,2,106.969,2.667,0.988,,,,,,,,
2,40,1,2.5,3,94.178,2.740,1.015,,,,,,,,
2,40,1,2.5,4,82.937,2.425,0.898,,,,,,,,
2,40,1,5,1,72.555,2.716,1.006,,,,,,,,
2,40,1,5,2,97.448,2.712,1.005,,,,,,,,
2,40,1,5,3,96.989,2.645,0.980,,,,,,,,
2,40,1,5,4,91.311,2.919,1.081,,,,,,,,
2,40,1,10,1,91.139,2.408,0.892,,,,,,,,
2,40,1,10,2,94.580,2.404,0.891,,,,,,,,
2,40,1,10,3,96.874,2.516,0.932,,,,,,,,
2,40,1,10,4,90.565,2.522,0.934,,,,,,,,
2,40,1,20,1,85.518,1.869,0.692,,,,,,,,
2,40,1,20,2,99.054,2.338,0.866,,,,,,,,
2,40,1,20,3,62.403,2.310,0.856,,,,,,,,
2,40,1,20,4,121.996,2.327,0.862,,,,,,,,
2,40,2,2.5,1,88.782,2.216,0.963,s,,,,,,,
2,40,2,2.5,2,96.612,2.342,1.018,,,,,,,,
2,40,2,2.5,3,83.060,2.250,0.978,,,,,,,,
2,40,2,2.5,4,83.421,2.233,0.971,,,,,,,,
2,40,2,5,1,99.081,2.254,0.980,,,,,,,,
2,40,2,5,2,100.888,2.217,0.964,,,,,,,,
2,40,2,5,3,99.262,2.203,0.958,,,,,,,,
2,40,2,5,4,103.298,2.134,0.928,,,,,,,,
2,40,2,10,1,99.322,2.236,0.972,,,,,,,,
2,40,2,10,2,95.287,2.553,1.110,,,,,,,,
2,40,2,10,3,94.504,2.496,1.085,,,,,,,,
2,40,2,10,4,101.491,2.593,1.127,,,,,,,,
2,40,2,20,1,94.685,2.813,1.223,,,,,,,,
2,40,2,20,2,92.817,2.571,1.118,,,,,,,,
2,40,2,20,3,93.962,2.494,1.084,,,,,,,,
2,40,2,20,4,91.733,2.092,0.909,,,,,,,,
2,40,3,2.5,1,98.370,1.591,1.262,s,,,,,,,
2,40,3,2.5,2,99.595,1.671,1.325,,,,,,,,
2,40,3,2.5,3,102.308,1.619,1.284,,,,,,,,
2,40,3,2.5,4,99.595,1.530,1.213,,,,,,,,
2,40,3,5,1,81.479,1.861,1.476,,,,,,,,
2,40,3,5,2,99.070,1.945,1.542,,,,,,,,
2,40,3,5,3,99.158,1.855,1.471,,,,,,,,
2,40,3,5,4,102.571,1.578,1.251,,,,,,,,
2,40,3,10,1,94.607,1.990,1.578,,,,,,,,
2,40,3,10,2,98.983,2.046,1.623,,,,,,,,
2,40,3,10,3,100.295,2.029,1.609,,,,,,,,
2,40,3,10,4,98.808,1.811,1.436,,,,,,,,
2,40,3,20,1,94.432,1.977,1.567,,,,,,,,
2,40,3,20,2,92.769,2.048,1.624,,,,,,,,
2,40,3,20,3,93.119,1.994,1.581,,,,,,,,
2,40,3,20,4,94.432,2.020,1.602,,,,,,,,
2,41,1,4.38,1,103.136,4.834,1.023,ns,,,,,,,
2,41,1,4.38,2,95.456,5.075,1.074,,,,,,,,
2,41,1,4.38,3,98.642,4.636,0.981,,,,,,,,
2,41,1,4.38,4,94.205,4.570,0.967,,,,,,,,
2,41,1,8.75,1,103.989,5.345,1.131,,,,,,,,
2,41,1,8.75,2,94.489,4.715,0.998,,,,,,,,
2,41,1,8.75,3,108.313,4.528,0.958,,,,,,,,
2,41,1,8.5,4,95.797,4.595,0.973,,,,,,,,
2,41,1,17.5,1,91.872,5.008,1.060,,,,,,,,
2,41,1,17.5,2,88.402,4.946,1.047,,,,,,,,
2,41,1,17.5,3,95.570,4.927,1.043,,,,,,,,
2,41,1,17.5,4,93.294,4.202,0.889,,,,,,,,
2,41,1,35,1,81.917,4.437,0.939,,,,,,,,
2,41,1,35,2,80.495,5.413,1.146,,,,,,,,
2,41,1,35,3,80.210,5.140,1.088,,,,,,,,
2,41,1,35,4,80.267,4.496,0.951,,,,,,,,
2,41,2,4.38,1,90.038,4.862,1.022,s,,,,,,,
2,41,2,4.38,2,85.117,5.073,1.066,,,,,,,,
2,41,2,4.38,3,99.993,5.357,1.126,,,,,,,,
2,41,2,4.38,4,96.917,4.957,1.042,,,,,,,,
2,41,2,8.75,1,109.668,4.234,0.890,,,,,,,,
2,41,2,8.75,2,111.402,5.276,1.109,,,,,,,,
2,41,2,8.75,3,108.438,4.797,1.008,,,,,,,,
2,41,2,8.5,4,99.266,5.065,1.065,,,,,,,,
2,41,2,17.5,1,95.351,4.559,0.958,,,,,,,,
2,41,2,17.5,2,86.236,5.248,1.103,,,,,,,,
2,41,2,17.5,3,104.635,4.317,0.908,,,,,,,,
2,41,2,17.5,4,98.483,4.227,0.889,,,,,,,,
2,41,2,35,1,107.655,5.103,1.073,,,,,,,,
2,41,2,35,2,103.404,5.117,1.076,,,,,,,,
2,41,2,35,3,94.121,4.763,1.001,,,,,,,,
2,41,2,35,4,100.720,4.226,0.888,,,,,,,,
2,41,3,4.38,1,78.426,4.116,0.881,ns,,,,,,,
2,41,3,4.38,2,68.406,4.307,0.922,,,,,,,,
2,41,3,4.38,3,71.984,4.890,1.046,,,,,,,,
2,41,3,4.38,4,88.743,4.488,0.960,,,,,,,,
2,41,3,8.75,1,110.154,3.540,0.758,,,,,,,,
2,41,3,8.75,2,100.611,4.014,0.859,,,,,,,,
2,41,3,8.75,3,89.757,2.618,0.560,,,,,,,,
2,41,3,8.5,4,85.523,4.437,0.950,,,,,,,,
2,41,3,17.5,1,68.168,2.471,0.529,,,,,,,,
2,41,3,17.5,2,72.998,4.290,0.918,,,,,,,,
2,41,3,17.5,3,79.260,4.512,0.966,,,,,,,,
2,41,3,17.5,4,82.242,2.453,0.525,,,,,,,,
2,41,3,35,1,96.735,5.156,1.103,,,,,,,,
2,41,3,35,2,97.510,3.829,0.819,,,,,,,,
2,41,3,35,3,84.807,3.952,0.846,,,,,,,,
2,41,3,35,4,84.807,2.497,0.534,,,,,,,,
2,42,1,125,1,85.564,2.918,0.965,ns,,,,,,,
2,42,1,125,2,101.615,2.966,0.981,,,,,,,,
2,42,1,125,3,102.789,2.829,0.936,,,,,,,,
2,42,1,125,4,98.371,3.004,0.994,,,,,,,,
2,42,1,250,1,101.615,2.624,0.868,,,,,,,,
2,42,1,250,2,102.286,2.612,0.864,,,,,,,,
2,42,1,250,3,103.684,2.930,0.969,,,,,,,,
2,42,1,250,4,104.747,2.884,0.954,,,,,,,,
2,42,1,500,1,90.038,2.681,0.887,,,,,,,,
2,42,1,500,2,105.530,2.110,0.698,,,,,,,,
2,42,1,500,3,90.430,2.376,0.786,,,,,,,,
2,42,1,500,4,104.635,2.165,0.716,,,,,,,,
2,42,1,1000,1,99.210,0.994,0.329,,,,,,,,
2,42,1,1000,2,93.618,1.812,0.599,,,,,,,,
2,42,1,1000,3,101.839,1.874,0.620,,,,,,,,
2,42,1,1000,4,110.059,1.907,0.631,,,,,,,,
2,42,2,125,1,116.058,3.120,0.743,s,,,,,,,
2,42,2,125,2,107.529,2.536,0.604,,,,,,,,
2,42,2,125,3,93.395,3.546,0.845,,,,,,,,
2,42,2,125,4,100.253,3.584,0.854,,,,,,,,
2,42,2,250,1,96.198,3.399,0.810,,,,,,,,
2,42,2,250,2,80.573,3.216,0.766,,,,,,,,
2,42,2,250,3,96.973,3.348,0.798,,,,,,,,
2,42,2,250,4,104.786,3.516,0.838,,,,,,,,
2,42,2,500,1,90.353,2.886,0.688,,,,,,,,
2,42,2,500,2,96.079,2.845,0.678,,,,,,,,
2,42,2,500,3,94.111,1.783,0.425,,,,,,,,
2,42,2,500,4,109.855,3.354,0.799,,,,,,,,
2,42,2,1000,1,104.070,2.868,0.683,,,,,,,,
2,42,2,1000,2,94.707,2.257,0.538,,,,,,,,
2,42,2,1000,3,122.678,2.664,0.635,,,,,,,,
2,42,2,1000,4,104.905,2.500,0.596,,,,,,,,
2,42,3,125,1,113.639,1.765,0.836,ns,,,,,,,
2,42,3,125,2,133.454,2.012,0.953,,,,,,,,
2,42,3,125,3,106.673,1.861,0.881,,,,,,,,
2,42,3,125,4,191.269,1.776,0.841,,,,,,,,
2,42,3,250,1,149.468,1.901,0.900,,,,,,,,
2,42,3,250,2,135.625,2.041,0.967,,,,,,,,
2,42,3,250,3,151.368,1.984,0.940,,,,,,,,
2,42,3,250,4,158.607,1.939,0.918,,,,,,,,
2,42,3,500,1,130.468,2.244,1.063,,,,,,,,
2,42,3,500,2,127.030,2.104,0.996,,,,,,,,
2,42,3,500,3,153.811,2.025,0.959,,,,,,,,
2,42,3,500,4,156.978,1.346,0.637,,,,,,,,
2,42,3,1000,1,108.211,2.696,1.277,,,,,,,,
2,42,3,1000,2,113.006,2.542,1.204,,,,,,,,
2,42,3,1000,3,122.687,2.463,1.166,,,,,,,,
2,42,3,1000,4,114.816,2.595,1.229,,,,,,,,
2,43,1,6.25,1,105.484,4.826,1.128,s,,,,,,,
2,43,1,6.25,2,106.745,4.841,1.132,,,,,,,,
2,43,1,6.25,3,105.232,4.812,1.125,,,,,,,,
2,43,1,6.25,4,95.987,3.602,0.842,,,,,,,,
2,43,1,12.5,1,90.607,4.206,0.983,,,,,,,,
2,43,1,12.5,2,95.230,4.420,1.033,,,,,,,,
2,43,1,12.5,3,86.657,4.235,0.990,,,,,,,,
2,43,1,12.5,4,88.674,4.507,1.053,,,,,,,,
2,43,1,25,1,69.847,4.932,1.153,,,,,,,,
2,43,1,25,2,75.310,4.705,1.100,,,,,,,,
2,43,1,25,3,71.191,4.567,1.068,,,,,,,,
2,43,1,25,4,74.553,4.163,0.973,,,,,,,,
2,43,1,50,1,26.392,3.760,0.879,,,,,,,,
2,43,1,50,2,21.937,3.729,0.872,,,,,,,,
2,43,1,50,3,18.407,4.588,1.072,,,,,,,,
2,43,1,50,4,18.996,3.926,0.918,,,,,,,,
2,43,2,6.25,1,102.784,3.554,1.088,s,,,,,,,
2,43,2,6.25,2,111.838,3.315,1.015,,,,,,,,
2,43,2,6.25,3,100.830,3.374,1.033,,,,,,,,
2,43,2,6.25,4,102.784,2.916,0.893,,,,,,,,
2,43,2,12.5,1,102.270,3.430,1.050,,,,,,,,
2,43,2,12.5,2,100.058,3.322,1.017,,,,,,,,
2,43,2,12.5,3,98.206,3.255,0.996,,,,,,,,
2,43,2,12.5,4,99.441,3.172,0.971,,,,,,,,
2,43,2,25,1,92.444,3.548,1.086,,,,,,,,
2,43,2,25,2,91.415,3.358,1.028,,,,,,,,
2,43,2,25,3,91.467,3.609,1.105,,,,,,,,
2,43,2,25,4,91.930,3.200,0.979,,,,,,,,
2,43,2,50,1,29.632,2.191,0.671,,,,,,,,
2,43,2,50,2,29.066,2.446,0.749,,,,,,,,
2,43,2,50,3,29.477,2.659,0.814,,,,,,,,
2,43,2,50,4,29.837,2.510,0.768,,,,,,,,
2,43,3,6.25,1,100.196,3.419,0.970,s,,,,,,,
2,43,3,6.25,2,103.141,3.639,1.032,,,,,,,,
2,43,3,6.25,3,100.150,4.125,1.170,,,,,,,,
2,43,3,6.25,4,109.631,3.469,0.984,,,,,,,,
2,43,3,12.5,1,100.748,4.101,1.163,,,,,,,,
2,43,3,12.5,2,101.070,4.060,1.152,,,,,,,,
2,43,3,12.5,3,99.137,3.825,1.085,,,,,,,,
2,43,3,12.5,4,103.878,3.825,1.085,,,,,,,,
2,43,3,25,1,102.543,3.413,0.968,,,,,,,,
2,43,3,25,2,101.438,2.773,0.787,,,,,,,,
2,43,3,25,3,98.769,3.026,0.858,,,,,,,,
2,43,3,25,4,95.731,2.406,0.683,,,,,,,,
2,43,3,50,1,104.016,1.415,0.401,,,,,,,,
2,43,3,50,2,101.852,1.503,0.426,,,,,,,,
2,43,3,50,3,101.208,1.261,0.358,,,,,,,,
2,43,3,50,4,103.049,1.327,0.376,,,,,,,,
2,44,1,22.5,1,103.014,3.950,1.163,s,,,,,,,
2,44,1,22.5,2,103.105,4.099,1.207,,,,,,,,
2,44,1,22.5,3,99.087,4.070,1.198,,,,,,,,
2,44,1,22.5,4,100.274,3.899,1.148,,,,,,,,
2,44,1,45,1,93.744,3.462,1.019,,,,,,,,
2,44,1,45,2,92.648,3.746,1.103,,,,,,,,
2,44,1,45,3,91.233,3.651,1.075,,,,,,,,
2,44,1,45,4,92.055,3.950,1.163,,,,,,,,
2,44,1,90,1,98.174,3.618,1.065,,,,,,,,
2,44,1,90,2,115.342,3.876,1.141,,,,,,,,
2,44,1,90,3,87.123,3.676,1.082,,,,,,,,
2,44,1,90,4,92.100,3.879,1.142,,,,,,,,
2,44,1,180,1,80.685,3.604,1.061,,,,,,,,
2,44,1,180,2,77.534,4.043,1.191,,,,,,,,
2,44,1,180,3,73.516,3.848,1.133,,,,,,,,
2,44,1,180,4,80.913,3.963,1.167,,,,,,,,
2,44,2,22.5,1,103.518,3.516,1.022,s,,,,,,,
2,44,2,22.5,2,99.349,3.784,1.100,,,,,,,,
2,44,2,22.5,3,104.889,3.955,1.150,,,,,,,,
2,44,2,22.5,4,101.872,4.097,1.191,,,,,,,,
2,44,2,45,1,95.618,3.699,1.075,,,,,,,,
2,44,2,45,2,94.631,3.885,1.129,,,,,,,,
2,44,2,45,3,95.015,3.811,1.108,,,,,,,,
2,44,2,45,4,98.032,3.725,1.083,,,,,,,,
2,44,2,90,1,86.128,3.688,1.072,,,,,,,,
2,44,2,90,2,82.562,3.942,1.146,,,,,,,,
2,44,2,90,3,83.769,3.683,1.070,,,,,,,,
2,44,2,90,4,93.808,3.917,1.139,,,,,,,,
2,44,2,180,1,76.473,3.265,0.949,,,,,,,,
2,44,2,180,2,74.059,3.658,1.063,,,,,,,,
2,44,2,180,3,74.223,3.171,0.922,,,,,,,,
2,44,2,180,4,80.038,2.962,0.861,,,,,,,,
2,44,3,22.5,1,92.499,4.247,1.105,s,,,,,,,
2,44,3,22.5,2,91.971,4.187,1.089,,,,,,,,
2,44,3,22.5,3,109.913,5.036,1.310,,,,,,,,
2,44,3,22.5,4,111.647,5.259,1.368,,,,,,,,
2,44,3,45,1,95.515,4.785,1.245,,,,,,,,
2,44,3,45,2,95.515,4.528,1.178,,,,,,,,
2,44,3,45,3,102.375,5.346,1.391,,,,,,,,
2,44,3,45,4,100.792,4.552,1.184,,,,,,,,
2,44,3,90,1,89.936,4.233,1.101,,,,,,,,
2,44,3,90,2,89.484,4.796,1.248,,,,,,,,
2,44,3,90,3,97.022,5.199,1.353,,,,,,,,
2,44,3,90,4,87.674,4.447,1.157,,,,,,,,
2,44,3,180,1,63.249,7.823,2.036,,,,,,,,
2,44,3,180,2,62.495,7.417,1.930,,,,,,,,
2,44,3,180,3,62.194,9.733,2.532,,,,,,,,
2,44,3,180,4,64.606,7.803,2.030,,,,,,,,
2,45,1,50,1,101.817,1.474,1.321,ns,,,,,,,
2,45,1,50,2,94.681,1.466,1.314,,,,,,,,
2,45,1,50,3,88.850,1.233,1.105,,,,,,,,
2,45,1,50,4,93.549,0.994,0.891,,,,,,,,
2,45,1,100,1,94.768,1.118,1.002,,,,,,,,
2,45,1,100,2,97.204,1.024,0.918,,,,,,,,
2,45,1,100,3,93.114,1.138,1.019,,,,,,,,
2,45,1,100,4,93.811,1.222,1.095,,,,,,,,
2,45,1,200,1,105.036,1.182,1.059,,,,,,,,
2,45,1,200,2,101.033,1.535,1.375,,,,,,,,
2,45,1,200,3,91.983,1.245,1.116,,,,,,,,
2,45,1,200,4,99.989,1.055,0.945,,,,,,,,
2,45,1,400,1,110.954,1.047,0.938,,,,,,,,
2,45,1,400,2,103.992,1.135,1.017,,,,,,,,
2,45,1,400,3,93.201,1.350,1.209,,,,,,,,
2,45,1,400,4,99.293,1.214,1.088,,,,,,,,
2,45,2,50,1,101.783,1.450,1.080,ns,,,,,,,
2,45,2,50,2,95.431,1.613,1.201,,,,,,,,
2,45,2,50,3,90.902,1.483,1.104,,,,,,,,
2,45,2,50,4,94.963,1.300,0.968,,,,,,,,
2,45,2,100,1,105.376,1.558,1.160,,,,,,,,
2,45,2,100,2,108.239,1.198,0.892,,,,,,,,
2,45,2,100,3,101.575,1.618,1.204,,,,,,,,
2,45,2,100,4,109.541,1.374,1.023,,,,,,,,
2,45,2,200,1,102.356,1.488,1.108,,,,,,,,
2,45,2,200,2,117.142,1.401,1.043,,,,,,,,
2,45,2,200,3,99.336,1.442,1.074,,,,,,,,
2,45,2,200,4,101.419,1.363,1.015,,,,,,,,
2,45,2,400,1,108.031,1.239,0.923,,,,,,,,
2,45,2,400,2,113.654,1.404,1.046,,,,,,,,
2,45,2,400,3,102.096,1.803,1.342,,,,,,,,
